parent_seed,run_id,method,rmse,data_only_rmse,physics_regret,positive_physics_regret
42,pca_progressive_test_02,inverse_residual,0.17780734719389102,0.16144410765343947,0.016363239540451546,0.016363239540451546
42,pca_progressive_test_02,oracle,0.13881295740426688,0.16144410765343947,-0.022631150249172588,0.0
42,pca_progressive_test_02,priorcred,0.14859243258017857,0.16144410765343947,-0.012851675073260904,0.0
42,pca_progressive_test_02,random_credibility,0.17429308093380957,0.16144410765343947,0.012848973280370102,0.012848973280370102
42,pca_progressive_test_02,validation_selected_scalar,0.16144410765343947,0.16144410765343947,0.0,0.0
42,pca_progressive_test_03,all_off,0.11140000802670157,0.11140000802670157,0.0,0.0
42,pca_progressive_test_03,all_on,0.11722801045524,0.11140000802670157,0.00582800242853844,0.00582800242853844
42,pca_progressive_test_03,anti_oracle,0.1365623032295665,0.11140000802670157,0.025162295202864934,0.025162295202864934
42,pca_progressive_test_03,data_only,0.11140000802670157,0.11140000802670157,0.0,0.0
42,pca_progressive_test_03,inverse_residual,0.11899419836754693,0.11140000802670157,0.0075941903408453665,0.0075941903408453665
42,pca_progressive_test_03,oracle,0.10692896120306193,0.11140000802670157,-0.004471046823639635,0.0
42,pca_progressive_test_03,priorcred,0.1101290669538074,0.11140000802670157,-0.0012709410728941606,0.0
42,pca_progressive_test_03,random_credibility,0.11788348700157093,0.11140000802670157,0.006483478974869367,0.006483478974869367
42,pca_progressive_test_03,validation_selected_scalar,0.11140000802670157,0.11140000802670157,0.0,0.0
42,pca_progressive_test_04,all_off,0.21160231250419043,0.21160231250419043,0.0,0.0
42,pca_progressive_test_04,all_on,0.21096743564158862,0.21160231250419043,-0.000634876862601802,0.0
42,pca_progressive_test_04,anti_oracle,0.26909766433280036,0.21160231250419043,0.05749535182860993,0.05749535182860993
42,pca_progressive_test_04,data_only,0.21160231250419043,0.21160231250419043,0.0,0.0
42,pca_progressive_test_04,inverse_residual,0.21524880271017433,0.21160231250419043,0.003646490205983899,0.003646490205983899
42,pca_progressive_test_04,oracle,0.18793851688023228,0.21160231250419043,-0.02366379562395815,0.0
42,pca_progressive_test_04,priorcred,0.17933110169289568,0.21160231250419043,-0.03227121081129475,0.0
42,pca_progressive_test_04,random_credibility,0.21302764998305415,0.21160231250419043,0.0014253374788637252,0.0014253374788637252
42,pca_progressive_test_04,validation_selected_scalar,0.21160231250419043,0.21160231250419043,0.0,0.0
42,pca_step_test_01,all_off,0.15692995793917813,0.15692995793917813,0.0,0.0
42,pca_step_test_01,all_on,0.13843204833920172,0.15692995793917813,-0.01849790959997641,0.0
42,pca_step_test_01,anti_oracle,0.2115636928972096,0.15692995793917813,0.05463373495803148,0.05463373495803148
42,pca_step_test_01,data_only,0.15692995793917813,0.15692995793917813,0.0,0.0
42,pca_step_test_01,inverse_residual,0.14017630797087824,0.15692995793917813,-0.016753649968299894,0.0
42,pca_step_test_01,oracle,0.12568520947661266,0.15692995793917813,-0.031244748462565475,0.0
42,pca_step_test_01,priorcred,0.1260995076485486,0.15692995793917813,-0.03083045029062953,0.0
42,pca_step_test_01,random_credibility,0.1386181330386521,0.15692995793917813,-0.01831182490052602,0.0
42,pca_step_test_01,validation_selected_scalar,0.15692995793917813,0.15692995793917813,0.0,0.0
42,pca_step_test_02,all_off,0.2610584147036263,0.2610584147036263,0.0,0.0
42,pca_step_test_02,all_on,0.25154642461130045,0.2610584147036263,-0.00951199009232584,0.0
42,pca_step_test_02,anti_oracle,0.3162155040652872,0.2610584147036263,0.055157089361660916,0.055157089361660916
42,pca_step_test_02,data_only,0.2610584147036263,0.2610584147036263,0.0,0.0
42,pca_step_test_02,inverse_residual,0.25750079533371817,0.2610584147036263,-0.003557619369908116,0.0
42,pca_step_test_02,oracle,0.22350386452270884,0.2610584147036263,-0.03755455018091744,0.0
42,pca_step_test_02,priorcred,0.2236162017826477,0.2610584147036263,-0.037442212920978574,0.0
42,pca_step_test_02,random_credibility,0.25321132685871334,0.2610584147036263,-0.007847087844912948,0.0
42,pca_step_test_02,validation_selected_scalar,0.2610584147036263,0.2610584147036263,0.0,0.0
42,pca_step_test_03,all_off,0.20360621779261845,0.20360621779261845,0.0,0.0
42,pca_step_test_03,all_on,0.1912363158683125,0.20360621779261845,-0.012369901924305954,0.0
42,pca_step_test_03,anti_oracle,0.22972442976453447,0.20360621779261845,0.026118211971916022,0.026118211971916022
42,pca_step_test_03,data_only,0.20360621779261845,0.20360621779261845,0.0,0.0
42,pca_step_test_03,inverse_residual,0.19111583985200747,0.20360621779261845,-0.012490377940610975,0.0
42,pca_step_test_03,oracle,0.18254734317170093,0.20360621779261845,-0.021058874620917517,0.0
42,pca_step_test_03,priorcred,0.18028561304116777,0.20360621779261845,-0.023320604751450674,0.0
42,pca_step_test_03,random_credibility,0.19239871655924046,0.20360621779261845,-0.011207501233377992,0.0
42,pca_step_test_03,validation_selected_scalar,0.20360621779261845,0.20360621779261845,0.0,0.0
42,pca_step_test_04,all_off,0.25997678117553846,0.25997678117553846,0.0,0.0
42,pca_step_test_04,all_on,0.2525977764048727,0.25997678117553846,-0.007379004770665776,0.0
42,pca_step_test_04,anti_oracle,0.2970570629349146,0.25997678117553846,0.03708028175937611,0.03708028175937611
42,pca_step_test_04,data_only,0.25997678117553846,0.25997678117553846,0.0,0.0
42,pca_step_test_04,inverse_residual,0.2572697150058743,0.25997678117553846,-0.002707066169664152,0.0
42,pca_step_test_04,oracle,0.23366704968412882,0.25997678117553846,-0.026309731491409638,0.0
42,pca_step_test_04,priorcred,0.22570695070812574,0.25997678117553846,-0.03426983046741272,0.0
42,pca_step_test_04,random_credibility,0.25205124823668573,0.25997678117553846,-0.00792553293885273,0.0
42,pca_step_test_04,validation_selected_scalar,0.25997678117553846,0.25997678117553846,0.0,0.0
1042,pca_gamma_test_01,all_off,0.06474775218152239,0.06474775218152239,0.0,0.0
1042,pca_gamma_test_01,all_on,0.07611332019990773,0.06474775218152239,0.011365568018385341,0.011365568018385341
1042,pca_gamma_test_01,anti_oracle,0.0766171225924401,0.06474775218152239,0.01186937041091772,0.01186937041091772
1042,pca_gamma_test_01,data_only,0.06474775218152239,0.06474775218152239,0.0,0.0
1042,pca_gamma_test_01,inverse_residual,0.07078862971853911,0.06474775218152239,0.006040877537016723,0.006040877537016723
1042,pca_gamma_test_01,oracle,0.07124793000164736,0.06474775218152239,0.006500177820124978,0.006500177820124978
